"Id","SalePrice"
2850,260484.673007998
2851,226115.351107666
2852,235604.51836937
2853,229306.514973952
2854,142341.103503652
2855,203395.678788141
2856,198748.960407959
2857,183249.864073214
2858,202583.018271025
2859,149283.840868163
2860,116566.324188581
2861,124971.141943011
2862,180920.027206618
2863,121841.4394215
2864,233749.342496497
2865,128897.177650679
2866,145281.796781012
2867,100501.418812006
2868,127167.42536029
2869,121878.265911951
2870,142450.122652827
2871,100328.31334631
2872,77996.368777091
2873,110947.804513545
2874,130987.549638959
2875,107863.242465809
2876,138627.72162282
2877,122869.217636938
2878,153607.02382914
2879,133959.493489981
2880,99514.8165911011
2881,153888.763121292
2882,168056.428875129
2883,189146.359001859
2884,177753.743784135
2885,170971.550934293
2886,209807.487819651
2887,93403.6755937318
2888,121759.80298555
2889,69753.0582719172
2890,83560.8144781597
2891,138384.517008755
2892,47239.7595960506
2893,72386.6880663768
2894,55664.2504648847
2895,281852.918691569
2896,252352.114505638
2897,182554.180813545
2898,156709.766649359
2899,196853.65940673
2900,157550.936819491
2901,196930.003393925
2902,209125.810038733
2903,311637.92157147
2904,328227.441633042
2905,116828.416695995
2906,180974.347465686
2907,105120.167026174
2908,127477.768104224
2909,160736.429766012
2910,87716.9580077358
2911,93546.8894187634
2912,152898.36955364
2913,89399.1646392676
2914,91988.1947718085
2915,92067.8814408005
2916,89782.6059321243
2917,162621.659268855
2918,119350.702121716
2919,202284.262434781
